epoch,train loss,reg loss,train acc,test loss,test acc
0,2.409573807471838,0.0,tensor(12.9276),2.1914693268689067,tensor(19.0400)
1,2.1971768739895943,0.0,tensor(16.8602),2.033822925718458,tensor(26.5000)
2,2.145218424919324,0.0,tensor(19.7790),1.8290657289512642,tensor(29.5100)
3,2.1101027088287547,0.0,tensor(21.9769),1.7670063499931816,tensor(34.0700)
4,2.0957932099317893,0.0,tensor(22.4086),1.7661266422367192,tensor(34.9000)
5,2.076817382910313,0.0,tensor(23.4629),1.6967368027469418,tensor(36.2200)
6,2.058929574183929,0.0,tensor(24.3644),1.6732322719242718,tensor(36.4200)
7,2.0344788043926925,0.0,tensor(25.5654),1.7089087559176876,tensor(37.0700)
8,2.012905630087241,0.0,tensor(26.4144),1.539638287968583,tensor(42.1900)
9,1.9938751306289282,0.0,tensor(27.3093),1.4909639163418218,tensor(45.4400)
10,1.9801263965093172,0.0,tensor(27.7154),1.4749380555358138,tensor(46.3800)
11,1.961576956969041,0.0,tensor(28.6102),1.4210897198429815,tensor(48.7000)
12,1.9396735628445942,0.0,tensor(29.4852),1.3949565943535622,tensor(47.4900)
13,1.9191317594968356,0.0,tensor(30.4750),1.3540297167317883,tensor(51.2600)
14,1.902796723292424,0.0,tensor(31.0649),1.3016980398405302,tensor(52.9700)
15,1.8859270432056525,0.0,tensor(31.7295),1.2772479936763927,tensor(53.9000)
16,1.8692791452774635,0.0,tensor(32.6258),1.2342179724284716,tensor(56.9100)
17,1.8522565887524531,0.0,tensor(33.1408),1.1590804521206979,tensor(59.0700)
18,1.833267629146576,0.0,tensor(33.6950),1.1968866351309482,tensor(56.7100)
19,1.822292381983537,0.0,tensor(34.2467),1.1401559862646613,tensor(58.1800)
20,1.8109355504696185,0.0,tensor(34.7649),1.0801713605363805,tensor(62.3600)
21,1.794821493442242,0.0,tensor(35.4042),1.0721474080174058,tensor(62.2500)
22,1.7761135244980837,0.0,tensor(35.9557),1.0802299829276356,tensor(62.2200)
23,1.7713160615700942,0.0,tensor(36.2274),1.0460450734730597,tensor(62.9100)
24,1.7631402348860716,0.0,tensor(36.5256),1.0079230666160583,tensor(65.1500)
25,1.749248740917597,0.0,tensor(36.8663),0.9087547974752354,tensor(68.7100)
26,1.7430536169272202,0.0,tensor(37.1239),0.9511207237735286,tensor(67.7500)
27,1.7384355652026642,0.0,tensor(37.3196),0.8541758406806637,tensor(71.1800)
28,1.7287631502518288,0.0,tensor(37.7941),0.8824053013527596,tensor(70.4500)
29,1.718115518643306,0.0,tensor(37.9267),0.8753212628749995,tensor(69.6100)
30,1.7159351520049266,0.0,tensor(38.1233),0.9855248776224401,tensor(65.9200)
31,1.7135049985005306,0.0,tensor(38.2089),0.9108230100871922,tensor(68.4100)
32,1.7021351939592606,0.0,tensor(38.5668),0.8535411901272334,tensor(70.4000)
33,1.6965810931645906,0.0,tensor(38.6354),0.8724477486656951,tensor(70.1000)
34,1.6934766148909544,0.0,tensor(39.1216),0.832148620271468,tensor(72.0600)
35,1.6880340799307212,0.0,tensor(39.0928),0.8085485786587387,tensor(71.9300)
36,1.6852843073698192,0.0,tensor(39.2292),0.7814177664610239,tensor(73.2500)
37,1.6806672285764646,0.0,tensor(39.3039),0.8407354470756319,tensor(71.3500)
38,1.675431186113602,0.0,tensor(39.7130),0.8702028186113627,tensor(70.8100)
39,1.6715266022926722,0.0,tensor(39.4780),0.7861985474138766,tensor(73.4700)
40,1.6688225645285386,0.0,tensor(39.6070),0.8092058046727448,tensor(72.4500)
41,1.6650372138390175,0.0,tensor(39.7321),0.8033890522442184,tensor(72.8600)
42,1.666556877356309,0.0,tensor(39.7679),0.8226949416764744,tensor(71.3300)
43,1.6611545009490771,0.0,tensor(39.8539),0.7593191702802617,tensor(74.0600)
44,1.654830174568372,0.0,tensor(40.2272),0.8299636503866127,tensor(72.3000)
45,1.6519095989374013,0.0,tensor(40.2538),0.825444938229011,tensor(72.0200)
46,1.6519398359151987,0.0,tensor(40.2234),0.7698969291047649,tensor(73.3900)
47,1.6465183725723853,0.0,tensor(40.4326),0.8034634979831444,tensor(73.4600)
48,1.6421504763456491,0.0,tensor(40.4803),0.8203498556076346,tensor(71.4900)
49,1.6455244681774042,0.0,tensor(40.4525),0.7523003937574001,tensor(73.9700)
