epoch,train loss,reg loss,train acc,test loss,test acc
0,2.044775990339426,0.0,tensor(26.0294),1.5966312849485838,tensor(41.9400)
1,1.7745664495688218,0.0,tensor(39.3523),1.3562679761821204,tensor(51.7600)
2,1.5889716232434297,0.0,tensor(47.6974),1.0810760495003995,tensor(63.7700)
3,1.4708022377429864,0.0,tensor(53.1508),1.036844818531214,tensor(64.6900)
4,1.404545966325662,0.0,tensor(55.8673),0.8489817850910746,tensor(73.2500)
5,1.3626052561478736,0.0,tensor(57.5513),0.76568486612361,tensor(77.8200)
6,1.3243581754274858,0.0,tensor(59.1410),0.8103238821506977,tensor(75.9200)
7,1.2748284072448046,0.0,tensor(60.7039),0.6440473619673226,tensor(81.1700)
8,1.2526634397415015,0.0,tensor(62.0998),0.679301704446952,tensor(81.5500)
9,1.2110877990722657,0.0,tensor(63.6666),0.6142390170046039,tensor(82.4600)
10,1.1992105170702323,0.0,tensor(63.7931),0.6529645044971872,tensor(81.6100)
11,1.1710028729377648,0.0,tensor(65.1675),0.582117966434977,tensor(84.7700)
12,1.17251645838603,0.0,tensor(64.5897),0.553232209788667,tensor(84.5900)
13,1.1819714767810625,0.0,tensor(64.4457),0.5310040186714005,tensor(86.2700)
14,1.152889523597864,0.0,tensor(65.5226),0.5598966784335233,tensor(86.1100)
15,1.1324187258879344,0.0,tensor(66.5280),0.4825478300631225,tensor(87.1800)
16,1.1269025001006248,0.0,tensor(66.3530),0.5156344268713389,tensor(85.0500)
17,1.1316595716354174,0.0,tensor(66.0120),0.47756741984231815,tensor(87.2800)
18,1.090023242128201,0.0,tensor(67.7417),0.4979252228597263,tensor(87.2000)
19,1.1057054597215774,0.0,tensor(66.8809),0.5528996983268956,tensor(86.3600)
20,1.120974551867216,0.0,tensor(66.4319),0.5793046617472136,tensor(84.1000)
21,1.121480430318759,0.0,tensor(65.7726),0.5085190034604765,tensor(87.7100)
22,1.1080213899031663,0.0,tensor(66.4935),0.5043295142767547,tensor(88.3500)
23,1.0814209499420264,0.0,tensor(67.5388),0.5596104655806367,tensor(85.9200)
24,1.0984994287674243,0.0,tensor(67.1217),0.40761994935191787,tensor(89.9000)
25,1.0296844281065158,0.0,tensor(69.7243),0.4548046771023009,tensor(88.7200)
26,1.0660751613286825,0.0,tensor(68.2775),0.5793715273295795,tensor(84.8000)
27,1.0532416902291468,0.0,tensor(68.6372),0.4682779037677967,tensor(88.6400)
28,1.0826099486687244,0.0,tensor(67.6091),0.5038066213135725,tensor(88.6700)
29,1.0399294069944285,0.0,tensor(68.8555),0.49096042547259366,tensor(88.6400)
30,1.063124471062269,0.0,tensor(68.1260),0.5201096998469846,tensor(88.4000)
31,1.0165172124902406,0.0,tensor(70.0198),0.44375748446097485,tensor(89.9700)
32,1.0232718493311832,0.0,tensor(69.3324),0.48952923647992247,tensor(87.7300)
33,1.0209620984318928,0.0,tensor(69.5619),0.4461107521771907,tensor(88.9700)
34,1.0474499560701542,0.0,tensor(68.7692),0.4481865241154059,tensor(90.0900)
35,1.0425179186157691,0.0,tensor(68.8333),0.4643924890964239,tensor(89.4000)
36,1.0406558165947597,0.0,tensor(68.6496),0.4600376528394115,tensor(89.1800)
37,1.0355240403841703,0.0,tensor(68.8140),0.4258587500294885,tensor(90.0200)
38,1.0355323147697326,0.0,tensor(69.1722),0.4948615782015078,tensor(89.6100)
39,1.046809595861496,0.0,tensor(68.2356),0.451246771845851,tensor(87.9600)
40,0.9686791938466903,0.0,tensor(71.6621),0.44525362158173676,tensor(89.0300)
41,0.9935702462800038,0.0,tensor(70.3648),0.43888655816530203,tensor(89.5300)
42,1.014041577050319,0.0,tensor(69.2322),0.4753257686251754,tensor(88.1400)
43,1.0062249166843218,0.0,tensor(70.1816),0.524959199495979,tensor(87.0400)
44,1.0225700711210568,0.0,tensor(69.0408),0.42392931884533175,tensor(89.4000)
45,1.0151832378827608,0.0,tensor(69.3461),0.4110022308799001,tensor(88.8600)
46,1.0021093076620347,0.0,tensor(69.7437),0.4195275098771543,tensor(89.5600)
47,0.973561048698731,0.0,tensor(70.9015),0.4280202474530872,tensor(89.9200)
48,1.0166884371485465,0.0,tensor(69.0676),0.4666148314962874,tensor(89.8400)
49,1.0154440697187033,0.0,tensor(69.9565),0.3989423681069184,tensor(91.5800)
