epoch,train loss,reg loss,train acc,test loss,test acc
0,4.654367095079177,0.0,tensor(18.5106),72.9328622584109,tensor(11.6700)
1,14.068413809629588,0.0,tensor(14.5774),67.35257408401749,tensor(9.8200)
2,2.7035262560233093,0.0,tensor(12.7104),2.343074327713257,tensor(10.)
3,2.0860702508535143,0.0,tensor(13.9014),2.3205976448020897,tensor(10.)
4,1.925215220451355,0.0,tensor(15.3473),2.2892298623248264,tensor(13.7900)
5,1.8145491373844636,0.0,tensor(17.3080),2.3095104765963628,tensor(15.9000)
6,1.5102734507658542,0.0,tensor(20.4179),2.1663152577282787,tensor(19.5500)
7,1.0473447845532344,0.0,tensor(21.4773),2.2842156603052333,tensor(12.3400)
8,-0.3497839719821245,0.0,tensor(21.2483),2.565414450428746,tensor(11.2600)
9,18.886013910097954,0.0,tensor(21.4931),2.351236959716102,tensor(11.1200)
10,-6.086269470055898,0.0,tensor(18.3802),6.262674582493794,tensor(10.9800)
11,55.10695271247472,0.0,tensor(12.4104),5.471632299599825,tensor(14.4400)
12,2.323132358147548,0.0,tensor(16.6831),12.224548140684286,tensor(12.8700)
13,2.057243058620355,0.0,tensor(21.1434),5.643535848613735,tensor(15.9900)
14,2.0572686565227998,0.0,tensor(20.9795),2.539213945677092,tensor(18.8300)
15,12.051962249401289,0.0,tensor(17.5365),2.309179181451196,tensor(10.)
16,3.0292153104757653,0.0,tensor(10.3716),2.3150274591283635,tensor(10.0300)
17,2.092476569994902,0.0,tensor(10.9555),2.307941089998614,tensor(10.)
18,0.9874552790935223,0.0,tensor(11.3530),2.3149624536703297,tensor(10.)
19,28.033967187465766,0.0,tensor(11.5298),3.8279799100037692,tensor(9.9600)
20,-31.76702702320539,0.0,tensor(13.1294),2.3674159952112146,tensor(10.1200)
21,123.5358630813085,0.0,tensor(10.9931),2.32044571966261,tensor(10.)
22,1.4682255225303846,0.0,tensor(12.8578),2.3171836320344394,tensor(10.0100)
23,7454.881375856277,0.0,tensor(12.5186),842.1955606729776,tensor(11.7200)
24,365.6425197112255,0.0,tensor(13.6163),561.6315236592794,tensor(9.9800)
25,238.7852143703363,0.0,tensor(14.4157),218.82671177494635,tensor(11.9800)
26,162.03646142421624,0.0,tensor(13.8741),220.07812033759222,tensor(12.1000)
27,123.25717676602878,0.0,tensor(14.3843),231.56896717197543,tensor(13.0100)
28,77.67115274086977,0.0,tensor(14.3390),93.33481498809905,tensor(11.9400)
29,62.18563940586188,0.0,tensor(14.4875),59.869609657111944,tensor(12.6500)
30,49.80534283564641,0.0,tensor(14.0865),66.74453561609094,tensor(10.8100)
31,33.02090717217861,0.0,tensor(14.6502),53.62607866961199,tensor(12.3700)
32,26.611454560206486,0.0,tensor(15.0406),35.42111882504758,tensor(10.6800)
33,22.45984281148666,0.0,tensor(14.9986),36.8886284365191,tensor(12.1300)
34,20.231415389134334,0.0,tensor(14.4747),14.64501234909913,tensor(13.1100)
35,15.270301349346454,0.0,tensor(14.8935),27.122863333743137,tensor(11.0100)
36,12.448608432671962,0.0,tensor(15.0898),16.461972024705673,tensor(14.3900)
37,10.520075818819878,0.0,tensor(14.7534),10.224053159729019,tensor(11.9300)
38,9.025091511163955,0.0,tensor(14.9217),8.764036335863986,tensor(15.1000)
39,7.307656129812583,0.0,tensor(15.6959),11.247987093510213,tensor(12.1900)
40,7.098865507810544,0.0,tensor(15.2510),7.229793046687816,tensor(15.6300)
41,6.108355514208475,0.0,tensor(15.2187),7.0458402439161345,tensor(14.1400)
42,5.153406626138931,0.0,tensor(16.0436),5.507826157518335,tensor(16.5000)
43,7.120297008294326,0.0,tensor(15.9401),8.427043926489127,tensor(14.6000)
44,5.3862748641234175,0.0,tensor(15.6038),4.164816424772665,tensor(12.4100)
45,4.680597494810056,0.0,tensor(15.4699),4.240993448921868,tensor(12.3400)
46,4.077569344716195,0.0,tensor(16.0164),4.967408971624212,tensor(13.5400)
47,4.271383081338344,0.0,tensor(15.2337),10.4734662466937,tensor(11.6100)
48,3.879826537768046,0.0,tensor(16.0270),4.403458554465492,tensor(12.2700)
49,3.5057557540062145,0.0,tensor(17.2719),7.892147353461555,tensor(12.3800)
