epoch,train loss,reg loss,train acc,test loss,test acc
0,1.9066676845917334,0.0,tensor(22.0458),1.310185580103247,tensor(52.7800)
1,1.6201323166871682,0.0,tensor(25.4968),1.0796835883720979,tensor(60.2800)
2,1.45141496077562,0.0,tensor(27.4621),0.9017582347502818,tensor(68.6900)
3,1.3427630274723739,0.0,tensor(28.9506),0.7489146636025207,tensor(74.3500)
4,1.2734052393680964,0.0,tensor(30.2430),0.6444140247426353,tensor(79.4500)
5,1.233545179397632,0.0,tensor(30.8091),0.6542321095491076,tensor(78.4500)
6,1.1974092280253386,0.0,tensor(31.8746),0.5962148959318677,tensor(81.0800)
7,1.1782976812277084,0.0,tensor(32.3720),0.5919123017737219,tensor(81.5000)
8,1.1513546304825024,0.0,tensor(32.8213),0.607657877055255,tensor(80.8500)
9,1.1217664553568913,0.0,tensor(33.7057),0.5747112026652536,tensor(82.4400)
10,1.0969445587732853,0.0,tensor(33.8881),0.5828063483382608,tensor(82.2800)
11,1.1059069239176236,0.0,tensor(34.1906),0.4885483829973935,tensor(85.6700)
12,1.0713571050228217,0.0,tensor(34.8430),0.5122734183618972,tensor(84.8000)
13,1.070808823292072,0.0,tensor(35.2125),0.5112026505045466,tensor(85.7500)
14,1.0528259934523168,0.0,tensor(35.5724),0.5199413209914923,tensor(85.1200)
15,1.047369745450142,0.0,tensor(36.0386),0.5164609193630345,tensor(83.7200)
16,1.0432171714611542,0.0,tensor(36.0091),0.5678841629782477,tensor(83.1400)
17,1.0274829315833556,0.0,tensor(36.3921),0.5229466346887736,tensor(85.2400)
18,1.0165500147220417,0.0,tensor(36.9373),0.5084382452674814,tensor(85.5200)
19,1.0179767651435656,0.0,tensor(37.1032),0.5167884404535169,tensor(85.6400)
20,0.9999567351280114,0.0,tensor(37.0946),0.4623641750446192,tensor(86.3300)
21,1.0025867865635798,0.0,tensor(37.2433),0.5298927225418635,tensor(85.2400)
22,0.990056990354489,0.0,tensor(37.6891),0.47091896931181204,tensor(86.4100)
23,0.9887206072990711,0.0,tensor(37.8938),0.4560435692648272,tensor(87.5700)
24,0.9773179286565536,0.0,tensor(37.7510),0.5191896115695392,tensor(85.8600)
25,0.9903555329029377,0.0,tensor(37.8707),0.46391855249623276,tensor(87.2300)
26,0.9712439637917739,0.0,tensor(38.1743),0.5498266747301525,tensor(83.6100)
27,0.9887047905188341,0.0,tensor(38.2413),0.5282891645535335,tensor(85.0400)
28,0.9769740694608444,0.0,tensor(38.4979),0.5101024384598235,tensor(84.7700)
29,0.9625207819999793,0.0,tensor(38.4612),0.4771475748227046,tensor(88.0900)
30,0.9630371845685519,0.0,tensor(38.5972),0.4884797521271147,tensor(86.3500)
31,0.9628583891269488,0.0,tensor(38.7202),0.45134422428406273,tensor(88.0100)
32,0.9626668615218921,0.0,tensor(38.9442),0.44563781764652877,tensor(87.8900)
33,0.9474345008532207,0.0,tensor(38.9325),0.46781981364265457,tensor(87.4900)
34,0.9446782475862747,0.0,tensor(39.1856),0.46795188940621474,tensor(87.2900)
35,0.9421434798301794,0.0,tensor(39.3058),0.4960519168469999,tensor(85.2900)
36,0.9439610713567489,0.0,tensor(39.2095),0.4961567895861717,tensor(85.2700)
37,0.9440589290398818,0.0,tensor(39.4167),0.4090379907547294,tensor(88.3400)
38,0.9435739040374755,0.0,tensor(39.3702),0.46238494296749316,tensor(86.0400)
39,0.9387020424390451,0.0,tensor(39.5398),0.43662100017548083,tensor(87.6900)
40,0.932761886333808,0.0,tensor(39.7659),0.48479550143888406,tensor(85.9700)
41,0.9403403812494033,0.0,tensor(39.8347),0.4341682505843279,tensor(88.4000)
42,0.9270533894881224,0.0,tensor(39.6788),0.48382761710518235,tensor(86.0900)
43,0.9334396538061973,0.0,tensor(40.0502),0.5122533339682642,tensor(86.7800)
44,0.9308009630594498,0.0,tensor(40.0878),0.48758483946591885,tensor(86.9400)
45,0.9391636730768742,0.0,tensor(39.8922),0.5248784109040185,tensor(85.7700)
46,0.9274216946883079,0.0,tensor(39.7882),0.4823654719644242,tensor(86.5100)
47,0.9218955995180668,0.0,tensor(40.0930),0.4662597529194854,tensor(86.6500)
48,0.9295321352970906,0.0,tensor(40.2326),0.5036995588569669,tensor(85.7200)
49,0.9195797122441806,0.0,tensor(40.3251),0.40474270143218943,tensor(88.9900)
