epoch,train loss,reg loss,train acc,test loss,test acc
0,2.1703094289853024,0.0,tensor(9.9019),2.477969469370188,tensor(9.7600)
1,2.0636481835291938,0.0,tensor(10.2046),2.3877211550215223,tensor(10.2200)
2,2.0373474894425807,0.0,tensor(10.8583),2.314114352365633,tensor(12.8100)
3,2.019471453397702,0.0,tensor(11.4173),2.2219932104374194,tensor(18.9400)
4,1.9968923862163837,0.0,tensor(11.9983),2.1084933041094303,tensor(18.3800)
5,1.985919635112469,0.0,tensor(12.9256),2.0548301276501952,tensor(17.7200)
6,1.9717115762906197,0.0,tensor(13.0750),2.152444105009894,tensor(21.3500)
7,1.9607685807423714,0.0,tensor(13.3751),2.0251719562618344,tensor(15.7200)
8,1.9502183978374188,0.0,tensor(13.8707),1.9607308347661931,tensor(23.9700)
9,1.9313441187907487,0.0,tensor(14.4732),1.8470572731993697,tensor(29.9700)
10,1.9229984417939798,0.0,tensor(14.6785),1.8243518602382671,tensor(32.4300)
11,1.911729349845495,0.0,tensor(14.8778),1.9658631262955841,tensor(31.3700)
12,1.9051495866897779,0.0,tensor(15.0708),1.8954870698449608,tensor(28.0300)
13,1.8909115213614243,0.0,tensor(15.2475),1.9300669932269954,tensor(30.2600)
14,1.8779156608459278,0.0,tensor(15.3152),1.74406278031963,tensor(36.7700)
15,1.8746862701880627,0.0,tensor(15.6892),1.700964658050327,tensor(38.6100)
16,1.8593612004549076,0.0,tensor(16.0120),1.7768747684237238,tensor(36.1300)
17,1.8528989742963742,0.0,tensor(16.2056),1.7727372526406526,tensor(36.1500)
18,1.8395942834707406,0.0,tensor(16.5330),1.6741080910593897,tensor(39.4000)
19,1.8285404614913159,0.0,tensor(16.7311),1.6627958401426062,tensor(41.7500)
20,1.8244907590059134,0.0,tensor(16.8610),1.6093996845566116,tensor(43.1200)
21,1.814155886723445,0.0,tensor(17.0771),1.5834505881991114,tensor(42.6600)
22,1.8049101248765602,0.0,tensor(17.4985),1.511477977842898,tensor(49.3800)
23,1.791105217505724,0.0,tensor(17.5901),1.5881766753273088,tensor(48.5400)
24,1.7831922149046873,0.0,tensor(17.3547),1.7437608857173938,tensor(39.5600)
25,1.7789163815669524,0.0,tensor(17.7426),1.398317944538128,tensor(51.7600)
26,1.771287632599855,0.0,tensor(17.8559),1.500198133476265,tensor(49.0200)
27,1.762402004767687,0.0,tensor(17.5167),1.4664241150692776,tensor(50.1000)
28,1.7531495082072723,0.0,tensor(17.5793),1.457978941119827,tensor(49.9000)
29,1.741675394314986,0.0,tensor(17.5907),1.3106457649826169,tensor(56.1100)
30,1.7455695461004208,0.0,tensor(17.9075),1.3424610600576505,tensor(55.0400)
31,1.7367717397518647,0.0,tensor(17.7233),1.5966150097183518,tensor(46.3000)
32,1.7289503702750573,0.0,tensor(17.6723),1.3703850823957044,tensor(52.0700)
33,1.7195574295826448,0.0,tensor(18.4101),1.3658826273303848,tensor(53.2400)
34,1.7189320084376214,0.0,tensor(18.4752),1.3575528765225913,tensor(53.5800)
35,1.7123894798449981,0.0,tensor(18.1431),1.3748216870967094,tensor(52.4500)
36,1.7115441407912817,0.0,tensor(18.2323),1.1864063289012756,tensor(59.6400)
37,1.699429610142341,0.0,tensor(18.5442),1.3020436251843657,tensor(54.4900)
38,1.6949951572295947,0.0,tensor(18.3314),1.3765765009102997,tensor(53.3300)
39,1.6951830870065934,0.0,tensor(18.4015),1.3052131027371079,tensor(54.9400)
40,1.6843598839564202,0.0,tensor(18.2088),1.2052552174698483,tensor(59.9300)
41,1.6819819832459475,0.0,tensor(18.5481),1.154882091197285,tensor(61.1700)
42,1.678225276714716,0.0,tensor(18.6847),1.1878925336672141,tensor(60.4900)
43,1.6725398170642363,0.0,tensor(18.3742),1.1424768007135726,tensor(60.8000)
44,1.672294418934064,0.0,tensor(18.5135),1.1933084218292027,tensor(58.3000)
45,1.6686343202224145,0.0,tensor(18.7202),1.130543604299232,tensor(62.1600)
46,1.6644073244852897,0.0,tensor(18.5979),1.175695988464284,tensor(62.4200)
47,1.6567255007915007,0.0,tensor(18.6899),1.0823828732675023,tensor(63.7500)
48,1.6521883478531472,0.0,tensor(18.8492),1.0724365838073395,tensor(63.5000)
49,1.6483432097312731,0.0,tensor(19.0245),1.1853443827476349,tensor(61.2000)
