epoch,train loss,reg loss,train acc,test loss,test acc
0,1.926990978534405,0.0,0.0,1.3172032531197961,tensor(53.2200)
1,1.6328858254811702,0.0,0.0,1.083429150126718,tensor(63.5800)
2,1.5000851806921838,0.0,0.0,0.7931354762883754,tensor(73.6900)
3,1.406594296143605,0.0,0.0,0.7794649268652465,tensor(75.5900)
4,1.3546592336434584,0.0,0.0,0.7401629598649057,tensor(78.4400)
5,1.272701874986673,0.0,0.0,0.7151735484808892,tensor(79.8000)
6,1.2706012076292283,0.0,0.0,0.5943107346484849,tensor(81.3600)
7,1.2446290932404689,0.0,0.0,0.7023469919377977,tensor(78.8000)
8,1.2147870572713706,0.0,0.0,0.5540301160471098,tensor(82.9100)
9,1.2335985951698742,0.0,0.0,0.59493094627504,tensor(83.6300)
10,1.1709782170179563,0.0,0.0,0.5430287659854383,tensor(85.0300)
11,1.1537267369337572,0.0,0.0,0.49465462279779177,tensor(85.5500)
12,1.1766608388760151,0.0,0.0,0.49040087551117184,tensor(87.0700)
13,1.1392482006397002,0.0,0.0,0.5282541877096957,tensor(85.9100)
14,1.1100792724352617,0.0,0.0,0.596133162190129,tensor(84.1700)
15,1.1030742528346869,0.0,0.0,0.48564199000239017,tensor(87.2100)
16,1.1116431438005887,0.0,0.0,0.5033634217890414,tensor(87.6300)
17,1.0783083964616824,0.0,0.0,0.5758414577853095,tensor(84.9500)
18,1.0935077040623395,0.0,0.0,0.5626195758968979,tensor(85.9300)
19,1.1332900456893138,0.0,0.0,0.4371360221782604,tensor(88.9700)
20,1.0854000874818899,0.0,0.0,0.49413696041813604,tensor(88.5100)
21,1.0904436318538129,0.0,0.0,0.48049475233237426,tensor(88.7700)
22,1.0759971745121173,0.0,0.0,0.49302078233108865,tensor(88.1700)
23,1.0826976107481199,0.0,0.0,0.42827401494419015,tensor(90.3700)
24,1.0671416513430767,0.0,0.0,0.5072396687857501,tensor(88.8900)
25,1.0839269888706697,0.0,0.0,0.5124713922585095,tensor(87.6400)
26,1.0648419019121391,0.0,0.0,0.4457693796108912,tensor(89.5900)
27,1.0450619029693113,0.0,0.0,0.449642120136155,tensor(89.1100)
28,1.0285606813736452,0.0,0.0,0.4180213817888433,tensor(89.6700)
29,1.0370865845527404,0.0,0.0,0.49946522202577676,tensor(88.8000)
30,1.0502573229945622,0.0,0.0,0.47638449729145227,tensor(89.1600)
31,1.0426544099664077,0.0,0.0,0.5277462516192559,tensor(86.5900)
32,1.0408497526859626,0.0,0.0,0.46857568675333316,tensor(88.4900)
33,1.0305244218844634,0.0,0.0,0.5693767277357934,tensor(84.9600)
34,1.0334345223047794,0.0,0.0,0.4177869050740241,tensor(90.7500)
35,1.0490897968029365,0.0,0.0,0.44522054921518694,tensor(90.5200)
36,1.0363165308267643,0.0,0.0,0.3866227351583995,tensor(89.6800)
37,1.0208104064067205,0.0,0.0,0.42687437897389596,tensor(90.8800)
38,0.9876578638950984,0.0,0.0,0.42417440649207766,tensor(90.9100)
39,1.0026388755975626,0.0,0.0,0.4465618314476939,tensor(89.5000)
40,1.0264362713083244,0.0,0.0,0.5113818263178235,tensor(88.8400)
41,1.0408898243537317,0.0,0.0,0.45105332386744273,tensor(90.5500)
42,1.0128033846234663,0.0,0.0,0.48574790455497896,tensor(89.8000)
43,1.0218806901803383,0.0,0.0,0.4059772277111048,tensor(90.9200)
44,1.0138855876830908,0.0,0.0,0.4324418019663703,tensor(89.5700)
45,0.9923136668327527,0.0,0.0,0.43842798802587724,tensor(89.3800)
46,1.0126295533699867,0.0,0.0,0.45039069513837854,tensor(90.3800)
47,0.9772028308266248,0.0,0.0,0.4361458374066157,tensor(90.1800)
48,0.9908723441071999,0.0,0.0,0.43681307763487726,tensor(90.9000)
49,0.969769278054054,0.0,0.0,0.42126704066305665,tensor(90.1200)
